branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,114,0.433,99,2015-01-13,Mr. ROSKAM.,2015,ask time herethi young colleg studentand said made biggest impress upon time unit state said number peopl came said hope live want total differ girl cultur come wasnt experi came unit state bright opportun fresh,"She  was asked about her time here—this  was a young college student—and they  said: What made the biggest impression  upon you during your  time  in  the  United States? She said this: The number of people who came up to me and  said, ‘‘What do you hope to do for a living? What do you want to do?’’ And it  was totally different for this girl, because the culture that she was coming  from, that wasn’t her experience, but  she came to the United States and  there was a brightness to it, an opportunity to it, and a freshness to it","She  was asked about her time here—this  was a young college student—and they  said: What made the biggest impression  upon you during your  time  in  the  United States? She said this: The number of people who came up to me and  said, ‘‘What do you hope to do for a living? What do you want to do?’’ And it  was totally different for this girl, because the culture that she was coming  from, that wasn’t her experience, but  she came to the United States and  there was a brightness to it, an opportunity to it, and a freshness to it"
,114,0.7390000000000001,144,2016-09-21,Mr. BUCK.,2016,sore miss,She will be  sorely missed,She will be  sorely missed
,112,0.6609999999999999,6,2012-05-25,Mr. ROYCE.,2012,equal adept interact level govern partner agenc stakehold public sponsor meet nation militari construct water resourc need," He has been equally adept at  interacting  with all levels of government partners, agencies,  stakeholders, and public  sponsors  in  meeting the nation ’s military construction and  water resources needs"," He has been equally adept at  interacting  with all levels of government partners, agencies,  stakeholders, and public  sponsors  in  meeting the nation ’s military construction and  water resources needs"
House,112,0.657,6,2012-02-17,Mr. SCOTT of South Carolina.,2012,barton texa ask given permiss revis extend remark,BARTON of Texas asked and  was given permission to revise and extend his remarks.)  ,BARTON of Texas asked and  was given permission to revise and extend his remarks.)  
Senate,114,-0.488,64,2015-10-22,Ms. HIRONO.,2015,protect preserv social secur act fair way strengthen social secur decad come would give current senior beneficiari much need boost right away," The Protecting and Preserving Social  Security Act is a fair way to strengthen Social Security for decades to come,  and it would give current seniors and  beneficiaries  a much-needed  boost  right away"," The Protecting and Preserving Social  Security Act is a fair way to strengthen Social Security for decades to come,  and it would give current seniors and  beneficiaries  a much-needed  boost  right away"
,112,-0.386,36,2011-01-07,Mrs. MALONEY.,2011,serv mani year board cypru feder america justic cypru committe publish two volum poetri includ sximata first prize young poet cypru ministri educ,"He served for many years on the  board of  the Cyprus Federation of America  and  the Justice  for Cyprus Committee, published  two  volumes  of  poetry,  including  Sximata, which won First Prize for a Young  Poet from the Cyprus Ministry of Education","He served for many years on the  board of  the Cyprus Federation of America  and  the Justice  for Cyprus Committee, published  two  volumes  of  poetry,  including  Sximata, which won First Prize for a Young  Poet from the Cyprus Ministry of Education"
House,114,0.526,73,2015-11-04,Mr. FINCHER.,2015,go back home district lot time tail end joke congressmen congresswomen sometim talk us littl slow," When we go back home to our districts, a lot of times we are on the tail  end of jokes, being Congressmen and  Congresswomen, and sometimes they  talk about us being a little slow"," When we go back home to our districts, a lot of times we are on the tail  end of jokes, being Congressmen and  Congresswomen, and sometimes they  talk about us being a little slow"
,113,0.675,71,2014-01-07,Mr. HUDSON.,2014,marcu kauffman often call marco friend love one outstand citizen," Marcus Kauffman, often called Marco by  friends and  loved ones, was an outstanding  citizen"," Marcus Kauffman, often called Marco by  friends and  loved ones, was an outstanding  citizen"
House,114,-0.4,9,2016-07-06,Mr. LARSON of Connecticut.,2016,say us ask aloud quandari not deal not rational today import bill help famili mental health crisi act author timmurphi republican support democrat work togeth," The Speaker did say to us and asked  aloud in a quandary, not as a deal or  not as any rationale, but today there is  an important bill, the Helping Families  in Mental Health Crisis Act, authored  by TIMMURPHY, a Republican, supported by Democrats who worked together"," The Speaker did say to us and asked  aloud in a quandary, not as a deal or  not as any rationale, but today there is  an important bill, the Helping Families  in Mental Health Crisis Act, authored  by TIMMURPHY, a Republican, supported by Democrats who worked together"
Senate,113,-0.245,20,2014-06-04,Ms. KLOBUCHAR.,2014,would still send laundri back grandma eli would laundri would send back,"He would  still  send his  laundry back  to my  grandma in Ely, and she would do his  laundry and she would send it back","He would  still  send his  laundry back  to my  grandma in Ely, and she would do his  laundry and she would send it back"
,115,-0.395,6,2017-08-15,Mr. THOMPSON of California.,2017,earlier smithsonian institut honor fifth annual winemak dinner,"Earlier this year, the Smithsonian Institution honored them at their Fifth Annual Winemakers’ Dinner","Earlier this year, the Smithsonian Institution honored them at their Fifth Annual Winemakers’ Dinner"
House,112,0.593,22,2011-01-07,Mr. POE of Texas.,2011,fli marin flag,Fly  the marine flag,Fly  the marine flag
Senate,113,-0.266,108,2014-11-19,Mrs. FEINSTEIN.,2014,fourth bill would requir bureau justic statist prepar annual report number arrest prosecut convict sex traffick buyer sex traffick victim state court system," Fourth, the bill would require the  Bureau of Justice Statistics to prepare  annual reports on the number of arrests, prosecutions, and convictions of  sex traffickers and buyers of sex from  trafficked victims in the state court  system"," Fourth, the bill would require the  Bureau of Justice Statistics to prepare  annual reports on the number of arrests, prosecutions, and convictions of  sex traffickers and buyers of sex from  trafficked victims in the state court  system"
,114,-0.341,164,2015-11-04,Mr. PRICE of North Carolina.,2015,sancar modrich award prize recognit work dr,Sancar and Modrich were awarded the  prize  in  recognition of  their work with Dr,Sancar and Modrich were awarded the  prize  in  recognition of  their work with Dr
House,115,0.354,3,2017-02-14,Mr. ZELDIN.,2017,save billion american peopl american busi,and save  into the billions for the American people and American businesses,and save  into the billions for the American people and American businesses
,112,-0.6859999999999999,5,2012-10-23,Ms. LEE of California.,2012,marsh employ ampl knowledg expertis help guid congression polici senior polici advisor intern affair domest polici congresswoman juanita millend mcdonald,Marsh employed her ample knowledge and expertise to  help guide Congressional policy as Senior Policy Advisor  for  International Affairs and Domestic Policy  for Congresswoman  Juanita  Millender-McDonald,Marsh employed her ample knowledge and expertise to  help guide Congressional policy as Senior Policy Advisor  for  International Affairs and Domestic Policy  for Congresswoman  Juanita  Millender-McDonald
,112,0.703,177,2012-03-29,Mr. HENSARLING.,2012,behalf citizen athen fifth district texa honor abl recogn ladi cardin unit state hous repres," On behalf of the citizens of Athens and the  Fifth District of Texas, I am honored to be able  to recognize the Lady Cardinals in the United  States House of Representatives"," On behalf of the citizens of Athens and the  Fifth District of Texas, I am honored to be able  to recognize the Lady Cardinals in the United  States House of Representatives"
,113,-0.363,101,2014-09-15,Mr. GRAYSON.,2014,june select special oper divis motor command assign special oper serv plan section chief orlando nba star,"On  June  6,  2010, he was selected as the Special Operations Division’s Motors Commander During  his  assignment  to Special Operations  he  served as the Planning Section Chief for the  2012 Orlando NBA All-Stars","On  June  6,  2010, he was selected as the Special Operations Division’s Motors Commander During  his  assignment  to Special Operations  he  served as the Planning Section Chief for the  2012 Orlando NBA All-Stars"
Senate,115,0.394,41,2018-03-20,Mr. CORKER.,2018,let say issu great import, Let me say this: This is an issue of  great importance, Let me say this: This is an issue of  great importance
House,114,-0.428,2,2015-03-24,Mr. BLUMENAUER.,2015,simpli assault provid american servic want need,"It  is  simply an assault on providing Americans with the services they want, need,  VerDate Sep 11 2014  00:19 Mar 25, 2015 Jkt 049060 PO 00000 Frm 00002 Fmt 7634 Sfmt 0634 E:\CR\FM\A24MR7.004 H24MRPT1 E S U O H h t i w D O R P 1 N V T P S 4 K S D n o r e c n e p S S         ","It  is  simply an assault on providing Americans with the services they want, need,  "
Senate,115,0.342,100,2017-01-12,Mr. GRASSLEY.,2017,want transpar,They want  more transparency,They want  more transparency
,113,-0.403,400,2013-03-11,Mr. VEASEY.,2013,prior pastor bethlehem baptist church terrel texa led two church,"Prior  to that, he was Pastor of Bethlehem Baptist  Church  in Terrell, Texas and also  led  two  other churches","Prior  to that, he was Pastor of Bethlehem Baptist  Church  in Terrell, Texas and also  led  two  other churches"
