branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,101,0.043,54,3,Mr. GILMAN.,1989,madam know illicit pro duction traffick consumpt drug divers problem requir comprehen sive full time attent," Madam Speaker, as we know, the illicit pro duction, trafficking, and consumption of drugs  are diverse problems that require comprehen sive  full  time attention"," Madam Speaker, as we know, the illicit pro duction, trafficking, and consumption of drugs  are diverse problems that require comprehen sive  full  time attention"
House,112,-0.502,8,2011-01-07,Mr. MARKEY.,2011,want take back drug benefit new law,They want to take back the  drug benefits in the new law,They want to take back the  drug benefits in the new law
Senate,109,-0.266,97,2006-01-25,Mrs. FEINSTEIN.,2006,state option step ensur senior still get drug implement new medicar drug benefit poorli handl bush administr,States  have had no other option but to step in  and ensure seniors can still get their  drugs because the implementation of  the new Medicare drug benefit has been  so poorly handled by the Bush administration,States  have had no other option but to step in  and ensure seniors can still get their  drugs because the implementation of  the new Medicare drug benefit has been  so poorly handled by the Bush administration
,94,-0.444,353,6,Mr. STUDDS.,1975,sinc earli sixti float fac tori soviet union poland japan part extens remark nation rake water scoop aboard everyth float swim includ not rare american fisherman net lobster pot," Since the early sixties these floating fac tories from the Soviet Union, Poland, Japan  ~----444---Part6  EXTENSIONS OF REMARKS  and other nations have  raked our waters  scooping aboard everything  that  floats or  swims  including, not  rarely, an American  fisherman's nets or lobster pots"," Since the early sixties these floating fac tories from the Soviet Union, Poland, Japan  ~----444---Part6  EXTENSIONS OF REMARKS  and other nations have  raked our waters  scooping aboard everything  that  floats or  swims  including, not  rarely, an American  fisherman's nets or lobster pots"
House,106,-0.389,43,1999-02-11,Mr. CAPPS.,1999,final price senior pay includ reason markup outrag price pharmacist forc pay drug compani, The final price seniors pay includes  only a reasonable markup to the outrageous  price  that  pharmacists  are  being forced to pay to the drug companies, The final price seniors pay includes  only a reasonable markup to the outrageous  price  that  pharmacists  are  being forced to pay to the drug companies
,112,-0.465,115,2011-09-15,Ms. SLAUGHTER.,2011,feder agenc offic nation drug control polici drug enforc agenc encourag american use secur medicin take back program return drug environment sound dispos, Federal agencies from the Office of National  Drug Control Policy to the Drug Enforcement  Agency are encouraging Americans to use secure medicine  take-back programs  to return  drugs for environmentally sound disposal, Federal agencies from the Office of National  Drug Control Policy to the Drug Enforcement  Agency are encouraging Americans to use secure medicine  take-back programs  to return  drugs for environmentally sound disposal
,98,-0.384,355,6,Mr. DOWNEY of New York.,1984,wide varieti product popular target includ cloth precis tool drug farm chemic high technolog equip ment name,"A wide variety of  products are popular targets including  clothing, precision tools, drugs, farm  chemicals, and high technology equip ment to name a few","A wide variety of  products are popular targets including  clothing, precision tools, drugs, farm  chemicals, and high technology equip ment to name a few"
,107,-0.465,131,2001-04-05,Mr. CLYBURN.,2001,davenport work extens read street clean led reduct drug traffic violenc area,"Davenport worked extensively  in  the Read Street clean up, which led to a reduction in drug traffic and violence in the area","Davenport worked extensively  in  the Read Street clean up, which led to a reduction in drug traffic and violence in the area"
Senate,99,0.185,730,3,Mrs. HAWKINS.,1985,result report view bolivia warn cut drug pro duction unit state cut aid,"The results of  this report should be viewed by Bolivia  as a warning: Cut off your drug pro duction, or the United States will cut  off its aid","The results of  this report should be viewed by Bolivia  as a warning: Cut off your drug pro duction, or the United States will cut  off its aid"
,109,-0.408,359,2005-07-29,Mr. ENGEL.,2005,promot messag recoveri alcohol drug use disord form possibl laud collect effort goe achiev recoveri, It promotes  the  message that recovery from alcohol and drug  use disorder in all its forms is possible and  lauds  the  collective  effort  that  goes  into  achieving such recovery, It promotes  the  message that recovery from alcohol and drug  use disorder in all its forms is possible and  lauds  the  collective  effort  that  goes  into  achieving such recovery
House,108,0.34,43,2004-01-21,Mr. PETERSON of Pennsylvania.,2004,believ figur percent sell drug,I believe the figure was 60 percent were there because they were selling drugs,I believe the figure was 60 percent were there because they were selling drugs
,107,-0.472,139,2002-09-19,Mr. FATTAH.,2002,let emphas republican prescript drug plan absolut noth slow prescript drug price continu upward spiral, Let me also emphasize that the Republican  prescription drug plan does absolutely nothing  to slow prescription drug prices  from continuing their upward spiral, Let me also emphasize that the Republican  prescription drug plan does absolutely nothing  to slow prescription drug prices  from continuing their upward spiral
Senate,108,-0.342,92,2004-02-24,Mrs. MURRAY.,2004,wish bill sponsor show concern fight improv drug label pregnant women instead kill propos well,"I wish this bill’s sponsors  had showed the same concern when I  was fighting to improve drug labeling  for pregnant women, but instead, they  killed  that  proposal  as well","I wish this bill’s sponsors  had showed the same concern when I  was fighting to improve drug labeling  for pregnant women, but instead, they  killed  that  proposal  as well"
House,108,0.122,36,2004-06-01,Mrs. JOHNSON of Connecticut.,2004,one drug take cost cost, One of the other drugs she takes costs  $40 and now will cost $11.50, One of the other drugs she takes costs  $40 and now will cost $11.50
,97,-0.4,1396,3,Mr. FASCELL.,1982,custom servic seiz pound cocain street valu million miami intern al airport yesterday," Customs  Service  seized  3,748  pounds of cocaine, with a street value  of $950 million, at Miami Internation al Airport yesterday"," Customs  Service  seized  3,748  pounds of cocaine, with a street value  of $950 million, at Miami Internation al Airport yesterday"
,101,0.6,706,16,Mr. DUNCAN.,1989,addit suggest system better manag handl drug depend person,"Additionally,  he  suggests a  system  for better management of handling  drug dependent persons","Additionally,  he  suggests a  system  for better management of handling  drug dependent persons"
