branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
Senate,108,-0.325,33,2004-03-08,Ms. STABENOW.,2004,rememb senat north dakota talk babi boomer retir need put money asid meet oblig social secur medicar need look futur,"I remember  when the Senator from North Dakota  was talking about the baby boomers retiring and the need to put money aside  to meet our obligations under Social  Security and Medicare, and the need to  look to the future","I remember  when the Senator from North Dakota  was talking about the baby boomers retiring and the need to put money aside  to meet our obligations under Social  Security and Medicare, and the need to  look to the future"
Senate,112,-0.235,131,2011-04-07,Mr. BEGICH.,2011,across nation small busi famili struggl unravel annual nightmar paperwork requir file tax,"Across our Nation,  small  businesses and families are struggling  to unravel the annual nightmare of paperwork required to file their taxes","Across our Nation,  small  businesses and families are struggling  to unravel the annual nightmare of paperwork required to file their taxes"
House,96,-0.472,235,2,Mr. VENTO.,1980,must move ahead import agenda tax energi foreign militari polici,"We must move  ahead with the important agenda of tax,  ene_rgy, foreign and military policy, and  ","We must move  ahead with the important agenda of tax,  ene_rgy, foreign and military policy, and  "
Senate,99,-0.095,649,23,Mr. ZORINSKY.,1986,futur trade provis futur market integr part nation economi, FUTURES TRADING PROVISIONS  The futures markets are an integral  part of the Nation's economy, FUTURES TRADING PROVISIONS  The futures markets are an integral  part of the Nation's economy
Senate,97,-0.387,640,1,Mr. CRANSTON.,1981,understand stake make nomi nation fine one delight speak behalf," It is his understanding of what is at  stake in all of this that makes his nomi nation such a very fine one, and I am  delighted to speak in behalf of it"," It is his understanding of what is at  stake in all of this that makes his nomi nation such a very fine one, and I am  delighted to speak in behalf of it"
,96,-0.355,678,6,Mr. SASSER.,1980,curious enough fact fed anti inflat tight money polici actual acceler flation,"Curiously enough,  in fact,  the Fed's anti-inflation tight money policy actually is accelerating in flation","Curiously enough,  in fact,  the Fed's anti-inflation tight money policy actually is accelerating in flation"
House,99,-0.506,1166,18,Mr. BROWN of California.,1986,not bill shift bil lion tax burden busi advers impact educ institut incuba tor econom futur,"Not only does the bill shift $120 bil lion of the tax burden to business, it adversely  impacts educational  institutions-the  incuba tors of our economic future","Not only does the bill shift $120 bil lion of the tax burden to business, it adversely  impacts educational  institutions-the  incuba tors of our economic future"
Senate,94,0.135,1317,11,Mr. PACKWOOD.,1975,tmen refund state incom tax purpos committe report hous committe way mean senat financ committe tax reduct act contain follow statement deem amount tax refund blll,"tmen t of the refunds  for State  income  tax purposes, both  the  committee reports of the House Committee  on Ways and Means and the Senate Finance  Committee on the Ta,x Reduction Act contain the following statement:    ""By deeming the amount of 1974 tax which  is to be refunded under the blll a.s a","tmen t of the refunds  for State  income  tax purposes, both  the  committee reports of the House Committee  on Ways and Means and the Senate Finance  Committee on the Ta,x Reduction Act contain the following statement:    ""By deeming the amount of 1974 tax which  is to be refunded under the blll a.s a"
Senate,96,0.084,625,2,Mr. CHAFEE.,1980,situat discourag privat industri vest money necessari product develop,This situation  discourages private  industry from  vesting the money necessary for product  development,This situation  discourages private  industry from  vesting the money necessary for product  development
Senate,106,0.239,8,1999-03-08,Mr. VOINOVICH.,1999,fact matter billion deficit plaster billion social secur money,"The fact of the matter is we had a $103 billion deficit, and  we plastered it over with $81 billion of  Social Security money","The fact of the matter is we had a $103 billion deficit, and  we plastered it over with $81 billion of  Social Security money"
House,113,-0.299,57,2013-07-17,Ms. TITUS.,2013,visa bring increas job cours support economi,"Those visas will bring with  them increased jobs, which, of course,  support the economy","Those visas will bring with  them increased jobs, which, of course,  support the economy"
House,103,-0.215,1106,8,Mr. DERRICK.,1993,even tax america still cheapest energi world top seven industri na tion,"Even  with the  tax, America will still have  the  cheapest  energy  of any of  the  world's  top  seven  industrialized na tions","Even  with the  tax, America will still have  the  cheapest  energy  of any of  the  world's  top  seven  industrialized na tions"
House,95,0.416,197,5,Mr. MILLER of Ohio.,1977,money soak credit market fund act not avail expand privat employ, Those moneys soaked up in those credit  markets  fund  this act will not be  available to expand private employment, Those moneys soaked up in those credit  markets  fund  this act will not be  available to expand private employment
Senate,93,0.056,766,7,Mr. HATFIELD.,1974,familiar two aspect feder incom tax system wrong much complic not fair could,"Chairman, we are all familiar with two  aspects of our Federal  income  tax system  which are wrong: it is much too complicated  and it is not as fair as it could and should be","Chairman, we are all familiar with two  aspects of our Federal  income  tax system  which are wrong: it is much too complicated  and it is not as fair as it could and should be"
House,112,-0.611,17,2011-07-21,Ms. CLARKE of New York.,2011,hear major narr cours th congress would think noth wrong economi deregul tax cut multi millionair billionair cant solv," To hear the majority’s narrative over  the course of the 112th Congress, you  would think that nothing is wrong with  the economy that deregulation and tax  cuts for multi-millionaires and billionaires can’t solve"," To hear the majority’s narrative over  the course of the 112th Congress, you  would think that nothing is wrong with  the economy that deregulation and tax  cuts for multi-millionaires and billionaires can’t solve"
